ID;Yvirskrift;Inngangstekstur;WrittenBy;Dagfesting;ImageUrl;FullImageUrl;Tekstur
IMPORT1;Triðingurin av teimum læraralesandi eru mannfólk;Tað er eitt sindur misjavnt, hvussu stórir árgangirnir av læraralesandi eru. Í løtuni eru 141, ið lesa til lærara, tá eru tey, sum eru í farloyvi ikki tald við (tey eru 9 og øll konufólk). Flokkurin, sum verður liðugur komandi summar, eru 28 lesandi, harav 7 eru mannfólk, triði flokkur er 39 lesandi, harav eru 14 mannfólk ella 36 prosent. Í øðrum flokki eru 34 lesandi, harav 12 mannfólk, og í flokkinum, sum byrjaði í summar, eru 40 lesandi, harav 12 eru mannfólk. Í miðal 32 prosent.     Av teimum, sum vórðu liðug sum lærarar í summar, vóru 28 prosent mannfólk, í fjør 21 prosent og fyrraári 30 prosent.     Tølini eru smá, og tað skulu bara lítlar broytingar til, so broytist myndin. Vit kunnu tí við fyrivarni siga, at broytingin til bachelor hevur ávirkað áhugan fyri læraraútbúgvingini millum mannfólk rætta vegin. Í seinasta flokkinum, sum las til lærara sambært gomlu útbúgvingini, vóru 21,7 prosent mannfólk. Í øllum árgangunum síðan er talið á mannfólki, sum lesa til lærara, kvinkað uppeftir.     Tað hevur mangan verið frammi, at áhugin millum mannfólk fyri læraraútbúgvingini er serliga treytaður av, hvussu konjunkturirnir í samfelagnum eru. Er nógv ferð á, arbeiðstilboðini mong og tískil stórir møguleikar at vinna stórar lønir, minkar áhugin millum mannfólk fyri læraraútbúgvingini. Tá ið gongdin vendir, so økist áhugin fyri læraraútbúgvingini millum mannfólk. Hvussu er og ikki, so hevur áhugin fyri læraraútbúgvingini seinastu árini verið rættiliga støðugur.     Hví áhugin millum konufólk fyri læraraútbúgvingini ikki er so treytaður av konjunkturunum, er ein annar góður spurningur.     Sambært Hagstovuni var kynsbýtið skúlaárið 2010-2011 39% menn og 61% kvinnur. Gongdin at konufólk gerast fleiri fer at halda fram. Seinni fer talið helst at stabilisera seg á ávikavist 30% og 70%.;;2015-11-27;/Files/Images/Skulabladid/Tindi/mannfolk1.jpg;https://www.lararafelag.fo/Files/Images/Skulabladid/Tindi/mannfolk1.jpg;<p> </p>  <p>Tað er eitt sindur misjavnt, hvussu stórir árgangirnir av læraralesandi eru. Í løtuni eru 141, ið lesa til lærara, tá eru tey, sum eru í farloyvi ikki tald við (tey eru 9 og øll konufólk). Flokkurin, sum verður liðugur komandi summar, eru 28 lesandi, harav 7 eru mannfólk, triði flokkur er 39 lesandi, harav eru 14 mannfólk ella 36 prosent. Í øðrum flokki eru 34 lesandi, harav 12 mannfólk, og í flokkinum, sum byrjaði í summar, eru 40 lesandi, harav 12 eru mannfólk. Í miðal 32 prosent.</p>  <p> </p>  <p>Av teimum, sum vórðu liðug sum lærarar í summar, vóru 28 prosent mannfólk, í fjør 21 prosent og fyrraári 30 prosent.</p>  <p> </p>  <p>Tølini eru smá, og tað skulu bara lítlar broytingar til, so broytist myndin. Vit kunnu tí við fyrivarni siga, at broytingin til bachelor hevur ávirkað áhugan fyri læraraútbúgvingini millum mannfólk rætta vegin. Í seinasta flokkinum, sum las til lærara sambært gomlu útbúgvingini, vóru 21,7 prosent mannfólk. Í øllum árgangunum síðan er talið á mannfólki, sum lesa til lærara, kvinkað uppeftir.</p>  <p> </p>  <p>Tað hevur mangan verið frammi, at áhugin millum mannfólk fyri læraraútbúgvingini er serliga treytaður av, hvussu konjunkturirnir í samfelagnum eru. Er nógv ferð á, arbeiðstilboðini mong og tískil stórir møguleikar at vinna stórar lønir, minkar áhugin millum mannfólk fyri læraraútbúgvingini. Tá ið gongdin vendir, so økist áhugin fyri læraraútbúgvingini millum mannfólk. Hvussu er og ikki, so hevur áhugin fyri læraraútbúgvingini seinastu árini verið rættiliga støðugur.</p>  <p> </p>  <p>Hví áhugin millum konufólk fyri læraraútbúgvingini ikki er so treytaður av konjunkturunum, er ein annar góður spurningur.</p>  <p> </p>  <p>Sambært Hagstovuni var kynsbýtið skúlaárið 2010-2011 39% menn og 61% kvinnur. Gongdin at konufólk gerast fleiri fer at halda fram. Seinni fer talið helst at stabilisera seg á ávikavist 30% og 70%.</p>
IMPORT2;Við talgildu amboðunum læra næmingarnir um alla verðina;- Ung hava ongantíð havt so góðar møguleikar at læra, sum tey hava í dag. Við talgildu amboðunum læra tey um alla verðina, og tey kunnu fáa vegleiðingar um alt møguligt. So sjálvandi kunnu teldur og net vera góð amboð, staðfestir André F. Danielsen.     - Sum samfelag hava vit ábyrgd av at læra børn okkara so væl sum møguligt, og tá teldlar gera læringina betri, innovativari og effektivari, so kunnu vit ikki láta sum einki.     Stranda skúli var millum fyrstu skúlarnar í Føroyum, sum keyptu teldlar til allar sínar næmingar. Hetta gjørdu tey á vári 2011. Teldlarnir verða brúktir sum samskiftis-, lesi- og skriviamboð. Sambært telduvørðinum er tað ymiskt, hvussu nógv lærararnir brúka teldlarnar, men øll brúka teir eitt sindur.     - Í teimum yngru flokkunum ger lærarin av, nær og hvussu teir brúka teldlarnar. Tá tey ikki brúka teldlarnir at arbeiða við, verða teir lagdir burtur. Teir liggja ongantíð og órógva, og higartil hava yngru flokkarnir heldur ikki fingið teldlarnar heim við.     Í teimum eldru flokkunum sleppa næmingar at hava teldlarnar heim við, og teir kunnu eisini brúka teir í onkrum fríkorterum.      - Men okkara royndir eru, at næmingarnir ikki gerast dølskir ella asosialir. Tey spæla framvegis nógv bæði úti í garðinum og inni í fimleikahøllini, har tey sleppa inn hvørt fríkorter.     - Eg haldi, at tíðin er farin frá at tosa um, um vit skulu hava talgild amboð ella ikki. Nú mugu vit fara í holt við at kjakast um, hvussu vit brúka tey, sigur André F. Danielsen.     - Tað kann vera, at summi børn brúka alt ov nógva tíð at spæla á teldu. Men tað gera tey í frítíðini við hús. Vit mugu ikki lata spurningin um teldlar sum leikutoy stýra okkara kjaki um teldlar sum skúlaamboð, tí so flyta vit okkum ikki.     Lesið drúgva samrøðu við André F. Danielsen, Nú er tíð at taka næsta stigið, í Skúlablað nr 5, 2015;;2015-11-12;/Files/Images/Skulabladid/Tindi/andredanielsen_small.jpg;https://www.lararafelag.fo/Files/Images/Skulabladid/Tindi/andredanielsen_small.jpg;<p> </p>  <p>- Ung hava ongantíð havt so góðar møguleikar at læra, sum tey hava í dag. Við talgildu amboðunum læra tey um alla verðina, og tey kunnu fáa vegleiðingar um alt møguligt. So sjálvandi kunnu teldur og net vera góð amboð, staðfestir André F. Danielsen.</p>  <p> </p>  <p>- Sum samfelag hava vit ábyrgd av at læra børn okkara so væl sum møguligt, og tá teldlar gera læringina betri, innovativari og effektivari, so kunnu vit ikki láta sum einki.</p>  <p> </p>  <p>Stranda skúli var millum fyrstu skúlarnar í Føroyum, sum keyptu teldlar til allar sínar næmingar. Hetta gjørdu tey á vári 2011. Teldlarnir verða brúktir sum samskiftis-, lesi- og skriviamboð. Sambært telduvørðinum er tað ymiskt, hvussu nógv lærararnir brúka teldlarnar, men øll brúka teir eitt sindur.</p>  <p> </p>  <p>- Í teimum yngru flokkunum ger lærarin av, nær og hvussu teir brúka teldlarnar. Tá tey ikki brúka teldlarnir at arbeiða við, verða teir lagdir burtur. Teir liggja ongantíð og órógva, og higartil hava yngru flokkarnir heldur ikki fingið teldlarnar heim við.</p>  <p> </p>  <p>Í teimum eldru flokkunum sleppa næmingar at hava teldlarnar heim við, og teir kunnu eisini brúka teir í onkrum fríkorterum. </p>  <p> </p>  <p>- Men okkara royndir eru, at næmingarnir ikki gerast dølskir ella asosialir. Tey spæla framvegis nógv bæði úti í garðinum og inni í fimleikahøllini, har tey sleppa inn hvørt fríkorter.</p>  <p> </p>  <p>- Eg haldi, at tíðin er farin frá at tosa um, um vit skulu hava talgild amboð ella ikki. Nú mugu vit fara í holt við at kjakast um, hvussu vit brúka tey, sigur André F. Danielsen.</p>  <p> </p>  <p>- Tað kann vera, at summi børn brúka alt ov nógva tíð at spæla á teldu. Men tað gera tey í frítíðini við hús. Vit mugu ikki lata spurningin um teldlar sum leikutoy stýra okkara kjaki um teldlar sum skúlaamboð, tí so flyta vit okkum ikki.</p>  <p> </p>  <p>Lesið drúgva samrøðu við André F. Danielsen, Nú er tíð at taka næsta stigið, í Skúlablað nr 5, 2015</p>  <p> </p>
IMPORT3;Hvussu tolin skulu vit vera?;Annika Marr Poulsen og Fríðbjørg Hammer arbeiða sum lærarar ávikavist í Skúlanum á Fløtum í Havn og í Kollafjarðar skúla. Annika Marr Poulsen er lesivegleiðari og orðblindalærari og Fríðbjørg Hammer er serlærari við lesing og orðblindi sum høvuðsøki. Tær kenna tí alt til umstøðurnar, sum orðblind hava í fólkaskúlanum. Hóast batar eru, til dømis fleiri orðblindalærarar, eru umstøðurnar langt frá nóg góðar, siga tær. Saknur er á einum orðaðum politikki á orðblindaøkinum, har nøkur mál verða sett fyri, hvat vit vilja. - Vit mugu fáa orðað ein politikk á orðblindaøkinum ongantíð ov skjótt, har vit greitt siga, hvat vit vilja, hvør kósin skal vera, hvat tilboð orðblind skulu hava og so framvegis. Av tí at vit eingi mál hava sett fyri, hvat vit vilja og eiga bjóða orðblindum, so eru vit alla tíðina eftirbátur. Vit hava verið í eini tilgongd í nógv ár, men hon gongur alt ov seint, og tað harmast vit um, tí tey orðblindu bera prísin hvønn dag, sigur Annika Marr Poulsen.     Ein avleiðing av, at tað eru ov fá og nøktandi tilboð til orðblind, er, at vit taka føroyska málið frá orðblindum. - Av tí at amboðini eru so fá og tey flestu ikki hava føroyska málið, læra orðblind seg at samskifta á donskum til dømis, og tey fara á danskan eftirskúla fyri orðblind at læra tað, sum tey ikki hava kunnað lært í fólkaskúlanum í Føroyum. Hetta er ógvuliga spell og als ikki nóg gott. Tøknina hava vit, men hon tosar ikki altíð føroyskt, siga Fríðbjørg Hammer og Annika Marr Poulsen.     Vit plaga at samanbera okkum við, hvussu tað er uttanlands, Fríðbjørg og Annika eru tó ivasamar um støðan uttanlands er so øgiliga nógv betri enn í Føroyum. - Hinvegin hava tey uttanlands fleiri og betri amboð, fleiri testir, so øgiliga nógv meiri tilfar og tøkni. Vit hava stórtsæð bara Orðabankan og CD-Orð, og hesi bæði amboðini eru ikki nøktandi, sum tey eru. Orðabankin kann til dømis ikki brúkast til teldlar, og tað er ógvuliga óheppið, tí mestsum allir skúlar útgera næmingar sínar við teldlar, og Orðabanki;;2015-11-02;/Files/Images/Skulabladid/Tindi/annikafridbjorg_small.jpg;https://www.lararafelag.fo/Files/Images/Skulabladid/Tindi/annikafridbjorg_small.jpg;<p><br /> Annika Marr Poulsen og Fríðbjørg Hammer arbeiða sum lærarar ávikavist í Skúlanum á Fløtum í Havn og í Kollafjarðar skúla. Annika Marr Poulsen er lesivegleiðari og orðblindalærari og Fríðbjørg Hammer er serlærari við lesing og orðblindi sum høvuðsøki. Tær kenna tí alt til umstøðurnar, sum orðblind hava í fólkaskúlanum. Hóast batar eru, til dømis fleiri orðblindalærarar, eru umstøðurnar langt frá nóg góðar, siga tær. Saknur er á einum orðaðum politikki á orðblindaøkinum, har nøkur mál verða sett fyri, hvat vit vilja.<br /> - Vit mugu fáa orðað ein politikk á orðblindaøkinum ongantíð ov skjótt, har vit greitt siga, hvat vit vilja, hvør kósin skal vera, hvat tilboð orðblind skulu hava og so framvegis. Av tí at vit eingi mál hava sett fyri, hvat vit vilja og eiga bjóða orðblindum, so eru vit alla tíðina eftirbátur. Vit hava verið í eini tilgongd í nógv ár, men hon gongur alt ov seint, og tað harmast vit um, tí tey orðblindu bera prísin hvønn dag, sigur Annika Marr Poulsen.</p>  <p> </p>  <p>Ein avleiðing av, at tað eru ov fá og nøktandi tilboð til orðblind, er, at vit taka føroyska málið frá orðblindum.<br /> - Av tí at amboðini eru so fá og tey flestu ikki hava føroyska málið, læra orðblind seg at samskifta á donskum til dømis, og tey fara á danskan eftirskúla fyri orðblind at læra tað, sum tey ikki hava kunnað lært í fólkaskúlanum í Føroyum. Hetta er ógvuliga spell og als ikki nóg gott. Tøknina hava vit, men hon tosar ikki altíð føroyskt, siga Fríðbjørg Hammer og Annika Marr Poulsen.</p>  <p> </p>  <p>Vit plaga at samanbera okkum við, hvussu tað er uttanlands, Fríðbjørg og Annika eru tó ivasamar um støðan uttanlands er so øgiliga nógv betri enn í Føroyum.<br /> - Hinvegin hava tey uttanlands fleiri og betri amboð, fleiri testir, so øgiliga nógv meiri tilfar og tøkni. Vit hava stórtsæð bara Orðabankan og CD-Orð, og hesi bæði amboðini eru ikki nøktandi, sum tey eru. Orðabankin kann til dømis ikki brúkast til teldlar, og tað er ógvuliga óheppið, tí mestsum allir skúlar útgera næmingar sínar við teldlar, og Orðabankin kann ikki brúkast til Apple yvirhøvur, sigur Fríðbjørg Hammer.</p>  <p> </p>  <p>Felagið fyri orðblindalærarar hevur verið í sambandi við avvarðandi myndugleikar og eisini havt fund við landsstýrismannin við skúlamálum fleiri ferðir.<br /> - Tann seinna útbúgvingin fyri orðblindalærarar er kanska komin í kjalarvørrinum av, at felagið hevur víst á stóra tørvin á orðblindalærarum, og tað er gott, men tað er so nógv annað, sum kundi og átti at verið gjørt afturat. Bara tað at forløgini ikki syrgja fyri, at allar bøkur, sum verða givnar út til børn og næmingar í skúlanum, ikki verða gjørdar til tekstfílur á teldu, er ov galið. Har er tað sum at tosa fyri deyvum oyrum, sigur Annika Marr Poulsen.</p>  <p> </p>  <p> </p>
IMPORT4;Stórur tørvur á eftirskúla í Føroyum;Ein sannroynd er, at nógvir føroyskar skúlaungdómar tíma ikki at ganga í 10. flokki, og at nógvir næmingar, sum byrja í 10. flokki, gevast í skúlaárinum.    Hesir ungdómar, nógvir teirra í hvussu er, kenna seg ikki tryggar við at fara av landinum í eftirskúla, og tí er føroyski eftirskúlin skraddaraseymaður til slíkar næmingar. Alternativið er mangan tómgongd og ein óvirkin gerandisdagur hjá bæði gentum og dreingjum, men serliga dreingjum, sum hava havt lyndi til at dragna afturúr, stendur í nýggjasta álitinum um eftirskúla.     Í álitinum verður dentur lagdur á, at eftirskúlin skal bjóða eina alternativa undirvísing, sum vanligi fólkaskúlin ikki hevur. Eftirskúlanevndin staðfestir, at ovur stórur tørvur er á einum skúla, sum á einum skapandi, kreativum grundvølli lærir næmingarnar at virðismeta egnar dygdir og kveikir forvitni eftir vitan og kunnleika.    Næmingarnir eru í einum aldri, har búningin av álvara fer fram og við kreativum fakútboðum fær næmingurin høvi til at fáast við slíkt, sum veruliga hevur persónligan áhuga, tað veri seg tónleikur, drama, filmsgerð, ítróttur, list, handverk og so framvegis.     Lagt verður upp til, at lestraríbúðir verða bygdar á økinum. - Samanbygdu lestraríbúðirnar og skúlin seta stór krøv til bæði næmingar og lærarar, men er eisini eitt spennandi umhvørvi hjá báðum pørtum, verður sagt í álitinum.     Ikki færri enn trý álit eru skrivað um at skipa eftirskúla í Føroyum. Tað seinasta varð handað landsstýrismanninum við skúlamálum í mars í ár. Hetta seinasta álitið staðfestir eisini eftirskúlan í Suðuroy, men hesaferð á Drelnesi við Saltsilona. Í arbeiðsbólkinum, sum hevur orðað álitið, sita umboð fyri Kommunufelagið, Føroya Lærarafelag, Skúlaleiðarafelagið og stigtakarunum. Formaður í bólkinum hevur verið Ólavur Rasmussen.;;2015-10-30;/Files/Images/Skulabladid/Tindi/eftirskulanevnd_small.jpg;https://www.lararafelag.fo/Files/Images/Skulabladid/Tindi/eftirskulanevnd_small.jpg;<p> </p>  <p>Ein sannroynd er, at nógvir føroyskar skúlaungdómar tíma ikki at ganga í 10. flokki, og at nógvir næmingar, sum byrja í 10. flokki, gevast í skúlaárinum.<br />  </p>  <p>Hesir ungdómar, nógvir teirra í hvussu er, kenna seg ikki tryggar við at fara av landinum í eftirskúla, og tí er føroyski eftirskúlin skraddaraseymaður til slíkar næmingar. Alternativið er mangan tómgongd og ein óvirkin gerandisdagur hjá bæði gentum og dreingjum, men serliga dreingjum, sum hava havt lyndi til at dragna afturúr, stendur í nýggjasta álitinum um eftirskúla.</p>  <p> </p>  <p>Í álitinum verður dentur lagdur á, at eftirskúlin skal bjóða eina alternativa undirvísing, sum vanligi fólkaskúlin ikki hevur. Eftirskúlanevndin staðfestir, at ovur stórur tørvur er á einum skúla, sum á einum skapandi, kreativum grundvølli lærir næmingarnar at virðismeta egnar dygdir og kveikir forvitni eftir vitan og kunnleika.<br />  </p>  <p>Næmingarnir eru í einum aldri, har búningin av álvara fer fram og við kreativum fakútboðum fær næmingurin høvi til at fáast við slíkt, sum veruliga hevur persónligan áhuga, tað veri seg tónleikur, drama, filmsgerð, ítróttur, list, handverk og so framvegis.</p>  <p> </p>  <p>Lagt verður upp til, at lestraríbúðir verða bygdar á økinum.<br /> - Samanbygdu lestraríbúðirnar og skúlin seta stór krøv til bæði næmingar og lærarar, men er eisini eitt spennandi umhvørvi hjá báðum pørtum, verður sagt í álitinum.</p>  <p> </p>  <p>Ikki færri enn trý álit eru skrivað um at skipa eftirskúla í Føroyum. Tað seinasta varð handað landsstýrismanninum við skúlamálum í mars í ár. Hetta seinasta álitið staðfestir eisini eftirskúlan í Suðuroy, men hesaferð á Drelnesi við Saltsilona. Í arbeiðsbólkinum, sum hevur orðað álitið, sita umboð fyri Kommunufelagið, Føroya Lærarafelag, Skúlaleiðarafelagið og stigtakarunum. Formaður í bólkinum hevur verið Ólavur Rasmussen.</p>
IMPORT5;Nýggir miðlar skapa ein nýggjan veruleika;- Nakrir skúlar halda, at vit skulu aftur til undirvísingina, har allir tøkniligir miðlar vóru bannaðir: “Vit savna saman telefonir, og tit mugu ikki brúka tøknina at taka notur við, tí nú skulu øll fylgja við.” Hetta vilja næmingarnir ikki, tí tað er tað sama sum at biðja teir skera armin av og leggja hann uttan fyri flokshølið. Sum lærari mást tú tí royna at skilja, at tað ´at vera talgild´ er ein partur av tí at vera ung nú á døgum. Tey ungu kunnu ikki bara ´sløkkja´ henda partin, greiðir Jonas frá.     Hóast børn nú so at siga verða fødd við snildfon í hond, eru tey ungu ikki neyðturviliga tilvitað um tær moralsku hugsanir, tú mást gera tær, tá ið tú brúkar sosialu miðlarnar. At ferðast í talgilda veruleikanum krevur talgildan mentaskap. Harafturat mugu fleiri og fleiri fólkaskúlar taka støðu til talgilda happing, nakinmyndir, at ung leggja óhepnar lýsingar av sær sjálvum út á sosialu miðlarnar og aðrar trupulleikar, sum greitt undirstrika, at brúk er fyri, at miðlaetikkur kemur á tímatalvuna í skúlunum.  - Í fleiri ár hevur verið roynt at varpa ljós á trivnað í skúlunum, at næmingarnir ikki mugu skumpa og trokast í skúlagarðinum. Men vit skulu heldur ikki trokast talgilt. Børnini mugu vera tilvitað um, at hóast samveran á sosialu miðlunum er talgild, so eru andsvarini tey somu. Fyri tað, um tú ikki sært hin partin, merkir tað jú ikki, at tú kanst skriva hvat sum helst - tað rakar jú framvegis tann, sum situr í hinum endanum, sigur Jonas Ravn.     Tað hevur leingi verið uppgávan hjá skúlunum at viðgera talgildan mentaskap við næmingunum. Nýggju málini skerpa krøvini til talgildu førleikarnar hjá næmingunum - og við tí eisini krøvini til lærararnar, sum skulu fyrireika næmingarnar til talgildu øldina. Tí er vaksandi tørvur á, at tú sum lærari verður betur fyrireikaður at viðgera talgildan trivnað og netetikk við næmingunum.     - Skúlin hevur altíð havt eina mentaskapsábyrgd, og hon hvørvur jú ikki, hóast gerandisdagurin alsamt meiri fer fram á sosialu miðlunu;;2015-10-23;/Files/Images/Skulabladid/Tindi/mynd2_15_small.jpg;https://www.lararafelag.fo/Files/Images/Skulabladid/Tindi/mynd2_15_small.jpg;<p> </p>  <p>- Nakrir skúlar halda, at vit skulu aftur til undirvísingina, har allir tøkniligir miðlar vóru bannaðir: “Vit savna saman telefonir, og tit mugu ikki brúka tøknina at taka notur við, tí nú skulu øll fylgja við.” Hetta vilja næmingarnir ikki, tí tað er tað sama sum at biðja teir skera armin av og leggja hann uttan fyri flokshølið. Sum lærari mást tú tí royna at skilja, at tað ´at vera talgild´ er ein partur av tí at vera ung nú á døgum. Tey ungu kunnu ikki bara ´sløkkja´ henda partin, greiðir Jonas frá.</p>  <p> </p>  <p>Hóast børn nú so at siga verða fødd við snildfon í hond, eru tey ungu ikki neyðturviliga tilvitað um tær moralsku hugsanir, tú mást gera tær, tá ið tú brúkar sosialu miðlarnar. At ferðast í talgilda veruleikanum krevur talgildan mentaskap. Harafturat mugu fleiri og fleiri fólkaskúlar taka støðu til talgilda happing, nakinmyndir, at ung leggja óhepnar lýsingar av sær sjálvum út á sosialu miðlarnar og aðrar trupulleikar, sum greitt undirstrika, at brúk er fyri, at miðlaetikkur kemur á tímatalvuna í skúlunum.</p>  <p>- Í fleiri ár hevur verið roynt at varpa ljós á trivnað í skúlunum, at næmingarnir ikki mugu skumpa og trokast í skúlagarðinum. Men vit skulu heldur ikki trokast talgilt. Børnini mugu vera tilvitað um, at hóast samveran á sosialu miðlunum er talgild, so eru andsvarini tey somu. Fyri tað, um tú ikki sært hin partin, merkir tað jú ikki, at tú kanst skriva hvat sum helst - tað rakar jú framvegis tann, sum situr í hinum endanum, sigur Jonas Ravn.</p>  <p> </p>  <p>Tað hevur leingi verið uppgávan hjá skúlunum at viðgera talgildan mentaskap við næmingunum. Nýggju málini skerpa krøvini til talgildu førleikarnar hjá næmingunum - og við tí eisini krøvini til lærararnar, sum skulu fyrireika næmingarnar til talgildu øldina. Tí er vaksandi tørvur á, at tú sum lærari verður betur fyrireikaður at viðgera talgildan trivnað og netetikk við næmingunum.</p>  <p> </p>  <p>- Skúlin hevur altíð havt eina mentaskapsábyrgd, og hon hvørvur jú ikki, hóast gerandisdagurin alsamt meiri fer fram á sosialu miðlunum. Eg síggi, at lærarar eru ótryggir, tá ið teir skulu viðgera sosialar miðlar við næmingum, sum, teir merkja, vita meiri um evnið. Tú skalt ikki vera bangin fyri at tosa um talgildan mentaskap við næmingarnar, bara tí tú ikki ert á facebook ella ikki veitst, hvat snapchat er. Tað snýr seg jú um lívføri og mentaskap í síni heild, og har hava tey vaksnu størri vitan. Næmingarnir eru talgilt innføddir á tann hátt, at tey skjótt kunnu seta seg inn í, hvussu sosialir miðlar virka, men etikki og morali í sama sambandi hava tey ikki fingið skil á. Tí hava tey brúk fyri at fáa eina fatan av samveruni á sosialu miðlunum, og tað er jú tað, lærararnir kunnu geva teimum, greiðir Jonas Ravn frá.</p>  <p>- Størsta avbjóðingin hjá lærarunum er at skilja, hvussu ung brúka sosial netverk, tí tað krevur, at tú setir teg inn í samverulagið og fært nakað at vita um sosialar miðlar.</p>  <p>Næmingarnir hava brúk fyri vaksnum fyrimyndum, sum vísa teimum vegin. Tí er umráðandi, at lærarar verða fyrireikaðir at práta við næmingarnar og fáa í lag ein sunnan netmentaskap - tað er tað, Jonas Ravn leggur grundina undir, tá ið hann vitjar skúlarnar.</p>  <p> </p>  <p>Brot úr greinini Fólkaskúlin er avgerandi fyri talgildu menningina hjá næmingunum, sum Camilla Tang Jensen, kandidatur í donskum, og Jonas Ravn, kandidatur í miðlavísindi, Center for Digital Pædagogik, hava skrivað. Pól Jespersen hevur týtt greinina, sum er at lesa í styttari útgávu í Skúlablað nr 5, 2015 og í fullari longd á snar.fo</p>  <p> </p>  <p> </p>
